,Price
1624,4500000.0
1625,6520000.0
1626,6500000.0
1627,7541062.9170638705
1628,9500000.0
1629,10700000.0
1630,10200000.0
1631,7209999.999999999
1632,7780000.0
1633,4200000.0
1634,8200000.0
1635,1350000.0
1636,8000000.0
1637,7290000.000000001
1638,9070000.0
1639,12600000.0
1640,10000000.0
1641,11500000.0
1642,7500000.0
1643,3500000.0
1644,10000000.0
1645,13100000.0
1646,6000000.0
1647,6520000.0
1648,8570000.0
1649,7500000.0
1650,2000000.0
1651,7541062.9170638705
1652,7209999.999999999
1653,3500000.0
1654,2200000.0
1655,3000000.0
1656,4800000.0
1657,13600000.000000002
1658,6520000.0
1659,7200000.0
1660,7200000.0
1661,6520000.0
1662,3500000.0
1663,4000000.0
1664,13100000.0
1665,8500000.0
1666,3500000.0
1667,8030000.0
1668,9700000.0
1669,7559999.999999999
1670,10600000.0
1671,3500000.0
1672,4000000.0
1673,14000000.0
1674,5500000.0
1675,7290000.000000001
1676,1600000.0
1677,4000000.0
1678,10600000.0
1679,8500000.0
1680,4500000.0
1681,7500000.0
1682,6520000.0
1683,12000000.0
1684,5920000.0
1685,11000000.0
1686,9500000.0
1687,5700000.0
1688,5600000.0
1689,8870000.0
1690,2000000.0
1691,3800000.0
1692,6800000.0
1693,6950000.0
1694,7380000.0
1695,8300000.0
1696,4000000.0
1697,8220000.0
1698,10600000.0
1699,6450000.0
1700,7541062.9170638705
1701,6500000.0
1702,4620000.0
1703,9070000.0
1704,4700000.0
1705,5800000.0
1706,8500000.0
1707,2900000.0
1708,7500000.0
1709,2000000.0
1710,4500000.0
1711,3800000.0
1712,6000000.0
1713,12000000.0
1714,13000000.0
1715,7800000.0
1716,3400000.0
1717,7541062.9170638705
1718,10500000.0
1719,6450000.0
1720,6450000.0
1721,9300000.0
1722,6950000.0
1723,14700000.0
1724,10400000.0
1725,9500000.0
1726,6450000.0
1727,6500000.0
1728,7541062.9170638705
1729,7500000.0
1730,7541062.9170638705
1731,2000000.0
1732,3900000.0
1733,7541062.9170638705
1734,6520000.0
1735,7290000.000000001
1736,13500000.0
1737,13100000.0
1738,7859999.999999999
1739,14000000.0
1740,4620000.0
1741,7800000.0
1742,8220000.0
1743,13100000.0
1744,6500000.0
1745,5800000.0
1746,5000000.0
1747,8300000.0
1748,11000000.0
1749,2070000.0
1750,3560000.0
1751,5100000.0
1752,6500000.0
1753,4500000.0
1754,5100000.0
1755,6520000.0
1756,12000000.0
1757,6450000.0
1758,9000000.0
1759,9070000.0
1760,5900000.0
1761,3500000.0
1762,5500000.0
1763,7541062.9170638705
1764,4500000.0
1765,9500000.0
1766,6480000.0
1767,9070000.0
1768,5800000.0
1769,5700000.0
1770,4000000.0
1771,7900000.0
1772,6500000.0
1773,4620000.0
1774,9000000.0
1775,13500000.0
1776,7900000.0
1777,12600000.0
1778,12800000.0
1779,13100000.0
1780,5500000.0
1781,11500000.0
1782,6000000.0
1783,7500000.0
1784,14700000.0
1785,11500000.0
1786,10600000.0
1787,14900000.0
1788,13000000.0
1789,7000000.0
1790,7541062.9170638705
1791,7200000.0
1792,7209999.999999999
1793,3500000.0
1794,7209999.999999999
1795,12000000.0
1796,4500000.0
1797,5500000.0
1798,8570000.0
1799,5700000.0
1800,11500000.0
1801,5500000.0
1802,11200000.000000002
1803,4050000.0
1804,3350000.0
1805,7209999.999999999
1806,5330000.0
1807,8950000.0
1808,4500000.0
1809,10000000.0
1810,3200000.0
1811,5000000.0
1812,5200000.0
1813,11000000.0
1814,6520000.0
1815,14700000.0
1816,3400000.0
1817,7500000.0
1818,9500000.0
1819,12600000.0
1820,7541062.9170638705
1821,6000000.0
1822,6940000.000000001
1823,10400000.0
1824,7780000.0
1825,2600000.0
1826,6800000.0
1827,2800000.0
1828,10000000.0
1829,4500000.0
1830,6520000.0
1831,8000000.0
1832,4000000.0
1833,4750000.0
1834,11500000.0
1835,5650000.0
1836,10600000.0
1837,4500000.0
1838,4500000.0
1839,14900000.0
1840,11500000.0
1841,7859999.999999999
1842,7000000.0
1843,9000000.0
1844,7780000.0
1845,8030000.0
1846,7000000.0
1847,6000000.0
1848,14700000.0
1849,3300000.0
1850,12500000.0
1851,5500000.0
1852,9000000.0
1853,7700000.0
1854,14500000.0
1855,9000000.0
1856,5200000.0
1857,4200000.0
1858,7200000.0
1859,250000.0
1860,9070000.0
1861,8030000.0
1862,7500000.0
1863,6200000.0
1864,11500000.0
1865,6540000.000000001
1866,10600000.0
1867,6600000.0
1868,13000000.0
1869,7859999.999999999
1870,3350000.0
1871,7859999.999999999
1872,8000000.0
1873,6950000.0
1874,4620000.0
1875,13100000.0
1876,8500000.0
1877,7050000.0
1878,4000000.0
1879,11200000.000000002
1880,6200000.0
1881,6520000.0
1882,5300000.0
1883,14700000.0
1884,4800000.0
1885,7859999.999999999
1886,9500000.0
1887,10100000.0
1888,6000000.0
1889,6950000.0
1890,9660000.0
1891,9070000.0
1892,6500000.0
1893,5800000.0
1894,9600000.0
1895,8220000.0
1896,12800000.0
1897,9000000.0
1898,8000000.0
1899,11200000.000000002
1900,4500000.0
1901,11000000.0
1902,11200000.000000002
1903,7859999.999999999
1904,7150000.0
1905,7859999.999999999
1906,5500000.0
1907,7780000.0
1908,7209999.999999999
1909,8030000.0
1910,2850000.0
1911,14000000.0
1912,8030000.0
1913,7230000.0
1914,7541062.9170638705
1915,14700000.0
1916,13100000.0
1917,7800000.0
1918,4800000.0
1919,6800000.0
1920,12600000.0
1921,6950000.0
1922,2500000.0
1923,6800000.0
1924,7290000.000000001
1925,9000000.0
1926,11200000.000000002
1927,6500000.0
1928,9070000.0
1929,5500000.0
1930,5900000.0
1931,8500000.0
1932,7290000.000000001
1933,9000000.0
1934,9070000.0
1935,3600000.0
1936,5200000.0
1937,2250000.0
1938,5800000.0
1939,3300000.0
1940,7500000.0
1941,5500000.0
1942,7100000.0
1943,11500000.0
1944,10000000.0
1945,5600000.0
1946,5200000.0
1947,2300000.0
1948,4600000.0
1949,6500000.0
1950,6600000.0
1951,6000000.0
1952,8000000.0
1953,3000000.0
1954,4620000.0
1955,8000000.0
1956,12000000.0
1957,4000000.0
1958,6800000.0
1959,4500000.0
1960,4000000.0
1961,7780000.0
1962,3500000.0
1963,6500000.0
1964,11700000.0
1965,9200000.0
1966,5300000.0
1967,7500000.0
1968,2800000.0
1969,12600000.0
1970,6000000.0
1971,3200000.0
1972,9070000.0
1973,10600000.0
1974,3500000.0
1975,4500000.0
1976,2500000.0
1977,8000000.0
1978,7859999.999999999
1979,7190000.000000001
1980,7859999.999999999
1981,12000000.0
1982,7209999.999999999
1983,14000000.0
1984,7680000.0
1985,14700000.0
1986,2350000.0
1987,7290000.000000001
1988,2800000.0
1989,4500000.0
1990,4200000.0
1991,6600000.0
1992,3200000.0
1993,9000000.0
1994,4500000.0
1995,7200000.0
1996,5500000.0
1997,3000000.0
1998,7000000.0
1999,8030000.0
2000,5050000.0
2001,6400000.0
2002,11000000.0
2003,6520000.0
2004,12800000.0
2005,5500000.0
2006,10600000.0
2007,10600000.0
2008,13000000.0
2009,6500000.0
2010,4700000.0
2011,13100000.0
2012,8600000.0
2013,7859999.999999999
2014,6300000.0
2015,7859999.999999999
2016,12000000.0
2017,2650000.0
2018,7500000.0
2019,7800000.0
2020,3800000.0
2021,10600000.0
2022,6500000.0
2023,8900000.0
2024,3800000.0
2025,3400000.0
2026,10600000.0
2027,3500000.0
2028,3700000.0
2029,3900000.0
2030,4500000.0
2031,8030000.0
2032,7780000.0
2033,6950000.0
2034,7541062.9170638705
2035,4500000.0
2036,8220000.0
2037,6500000.0
2038,14900000.0
2039,12500000.0
2040,8220000.0
2041,7859999.999999999
2042,300000.0
2043,3540000.0
2044,10600000.0
2045,9000000.0
2046,6520000.0
2047,6000000.0
2048,4620000.0
2049,12500000.0
2050,4620000.0
2051,11000000.0
2052,8000000.0
2053,3850000.0
2054,5000000.0
2055,3370000.0000000005
2056,9000000.0
2057,14900000.0
2058,11200000.000000002
2059,6520000.0
2060,2000000.0
2061,6800000.0
2062,7500000.0
2063,2500000.0
2064,4850000.0
2065,7780000.0
2066,5500000.0
2067,7780000.0
2068,14900000.0
2069,7000000.0
2070,8500000.0
2071,9000000.0
2072,4480000.0
2073,3500000.0
2074,5700000.0
2075,13000000.0
2076,10400000.0
2077,4000000.0
2078,9070000.0
2079,6600000.0
2080,9620000.0
2081,11200000.000000002
2082,8000000.0
2083,5300000.0
2084,5400000.0
2085,7500000.0
2086,13500000.0
2087,6600000.0
2088,8570000.0
2089,6950000.0
2090,4800000.0
2091,4000000.0
2092,10500000.0
2093,6409999.999999999
2094,6000000.0
2095,7000000.0
2096,14900000.0
2097,8220000.0
2098,9200000.0
2099,10000000.0
2100,6500000.0
2101,5600000.0
2102,5700000.0
2103,3700000.0
2104,8200000.0
2105,3000000.0
2106,7000000.0
2107,12600000.0
2108,7500000.0
2109,7859999.999999999
2110,10000000.0
2111,7780000.0
2112,7000000.0
2113,8570000.0
2114,11900000.0
2115,3400000.0
2116,5650000.0
2117,7780000.0
2118,4000000.0
2119,4800000.0
2120,4250000.0
2121,4400000.0
2122,3000000.0
2123,4440000.0
2124,4620000.0
2125,3300000.0
2126,3000000.0
2127,6000000.0
2128,4990000.0
2129,10600000.0
2130,5500000.0
2131,3500000.0
2132,9070000.0
2133,4000000.0
2134,10500000.0
2135,6000000.0
2136,4000000.0
2137,9070000.0
2138,7000000.0
2139,13100000.0
2140,7500000.0
2141,7000000.0
2142,8570000.0
2143,3670000.0000000005
2144,11500000.0
2145,7290000.000000001
2146,9000000.0
2147,7000000.0
2148,5500000.0
2149,7800000.0
2150,5500000.0
2151,4690000.0
2152,12900000.0
2153,5200000.0
2154,7780000.0
2155,4000000.0
2156,8200000.0
2157,4000000.0
2158,3900000.0
2159,7500000.0
2160,7541062.9170638705
2161,9000000.0
2162,7600000.0
2163,6000000.0
2164,3500000.0
2165,4620000.0
2166,12600000.0
2167,3900000.0
2168,7000000.0
2169,6700000.0
2170,9500000.0
2171,2850000.0
2172,6720000.0
2173,4620000.0
2174,7500000.0
2175,5400000.0
2176,2800000.0
2177,6450000.0
2178,11200000.000000002
2179,14900000.0
2180,4500000.0
2181,2610000.0
2182,5900000.0
2183,5600000.0
2184,4500000.0
2185,13100000.0
2186,8000000.0
2187,8500000.0
2188,10400000.0
2189,8030000.0
2190,3000000.0
2191,7300000.0
2192,12800000.0
2193,8030000.0
2194,5600000.0
2195,6000000.0
2196,5400000.0
2197,4500000.0
2198,6500000.0
2199,11000000.0
2200,8700000.0
2201,13000000.0
2202,11500000.0
2203,11500000.0
2204,7500000.0
2205,6950000.0
2206,11200000.000000002
2207,7709999.999999999
2208,8450000.0
2209,3000000.0
2210,7541062.9170638705
2211,8000000.0
2212,5860000.0
2213,14000000.0
2214,2800000.0
2215,6950000.0
2216,9070000.0
2217,4000000.0
2218,14900000.0
2219,6520000.0
2220,1600000.0
2221,3120000.0
2222,14300000.0
2223,4000000.0
2224,7680000.0
2225,7541062.9170638705
2226,8570000.0
2227,8030000.0
2228,7200000.0
2229,7400000.0
2230,7000000.0
2231,8220000.0
2232,7100000.0
2233,13100000.0
2234,6450000.0
2235,7250000.0
2236,6520000.0
2237,2200000.0
2238,10500000.0
2239,5700000.0
2240,11500000.0
2241,10400000.0
2242,4000000.0
2243,4620000.0
2244,4620000.0
2245,4620000.0
2246,3650000.0
2247,14900000.0
2248,4300000.0
2249,12500000.0
2250,7000000.0
2251,6450000.0
2252,1400000.0
2253,7541062.9170638705
2254,8500000.0
2255,9950000.0
2256,7000000.0
2257,13000000.0
2258,4260000.0
2259,6900000.0
2260,8220000.0
2261,3900000.0
2262,3000000.0
2263,9500000.0
2264,14900000.0
2265,4400000.0
2266,10500000.0
2267,4000000.0
2268,7200000.0
2269,4440000.0
2270,8220000.0
2271,7859999.999999999
2272,9070000.0
2273,12500000.0
2274,10000000.0
2275,10600000.0
2276,5900000.0
2277,6450000.0
2278,8200000.0
2279,12600000.0
2280,9800000.0
2281,2100000.0
2282,2300000.0
2283,14900000.0
2284,5800000.0
2285,11500000.0
2286,8300000.0
2287,8570000.0
2288,10000000.0
2289,5000000.0
2290,12600000.0
2291,8000000.0
2292,2500000.0
2293,3860000.0
2294,5800000.0
2295,7500000.0
2296,2600000.0
2297,12000000.0
2298,9500000.0
2299,9800000.0
2300,2300000.0
2301,12800000.0
2302,9070000.0
2303,7000000.0
2304,3600000.0
2305,7320000.0
2306,5700000.0
2307,7780000.0
2308,4190000.0
2309,5500000.0
2310,3429999.9999999995
2311,7600000.0
2312,6000000.0
2313,11500000.0
2314,3200000.0
2315,7500000.0
2316,3729999.9999999995
2317,4900000.0
2318,4400000.0
2319,11500000.0
2320,6200000.0
2321,3000000.0
2322,12800000.0
2323,5500000.0
2324,6700000.0
2325,4800000.0
2326,8570000.0
2327,4000000.0
2328,10000000.0
2329,9900000.0
2330,4500000.0
2331,3000000.0
2332,3800000.0
2333,3000000.0
2334,5600000.0
2335,7500000.0
2336,4450000.0
2337,12000000.0
2338,8570000.0
2339,4000000.0
2340,8670000.0
2341,11000000.0
2342,2600000.0
2343,13700000.000000002
2344,12800000.0
2345,4000000.0
2346,12800000.0
2347,5200000.0
2348,8030000.0
2349,5400000.0
2350,14700000.0
2351,4500000.0
2352,5000000.0
2353,11000000.0
2354,6420000.0
2355,7780000.0
2356,4500000.0
2357,2060000.0000000002
2358,11500000.0
2359,3190000.0
2360,14000000.0
2361,6000000.0
2362,7500000.0
2363,8500000.0
2364,7780000.0
2365,11200000.000000002
2366,4600000.0
2367,14700000.0
2368,11000000.0
2369,5100000.0
2370,6500000.0
2371,6800000.0
2372,13500000.0
2373,10200000.0
2374,6600000.0
2375,2850000.0
2376,8500000.0
2377,11500000.0
2378,8510000.0
2379,10600000.0
2380,6450000.0
2381,6300000.0
2382,2300000.0
2383,9500000.0
2384,7500000.0
2385,4000000.0
2386,13500000.0
2387,9980000.0
2388,4200000.0
2389,4200000.0
2390,7400000.0
2391,13100000.0
2392,7600000.0
2393,4700000.0
2394,6950000.0
2395,7409999.999999999
2396,4500000.0
2397,12600000.0
2398,9070000.0
2399,7859999.999999999
2400,7780000.0
2401,4500000.0
2402,7541062.9170638705
2403,11000000.0
2404,6500000.0
2405,2800000.0
2406,14700000.0
2407,10500000.0
2408,7000000.0
2409,3500000.0
2410,14000000.0
2411,5200000.0
2412,7900000.0
2413,9500000.0
2414,6959999.999999999
2415,5000000.0
2416,7000000.0
2417,7500000.0
2418,4620000.0
2419,7859999.999999999
2420,4620000.0
2421,4400000.0
2422,4200000.0
2423,6000000.0
2424,12800000.0
2425,11200000.000000002
2426,3890000.0
2427,2700000.0
2428,12500000.0
2429,3000000.0
2430,6800000.0
2431,6450000.0
2432,10400000.0
2433,6200000.0
2434,8000000.0
2435,7300000.0
2436,4800000.0
2437,5000000.0
2438,13500000.0
2439,6050000.0
2440,9800000.0
2441,7780000.0
2442,9000000.0
2443,2800000.0
2444,13100000.0
2445,4000000.0
2446,11500000.0
2447,9070000.0
2448,6210000.0
2449,10600000.0
2450,6520000.0
2451,4620000.0
2452,6500000.0
2453,5500000.0
2454,6200000.0
2455,4400000.0
2456,14700000.0
2457,4620000.0
2458,10100000.0
2459,4000000.0
2460,11500000.0
2461,5500000.0
2462,4620000.0
2463,7500000.0
2464,7500000.0
2465,7541062.9170638705
2466,6500000.0
2467,14900000.0
2468,9500000.0
2469,7000000.0
2470,5200000.0
2471,11200000.000000002
2472,11500000.0
2473,7000000.0
2474,7800000.0
2475,8030000.0
2476,12800000.0
2477,5200000.0
2478,13500000.0
2479,4500000.0
2480,4620000.0
2481,7000000.0
2482,2400000.0
2483,10000000.0
2484,9500000.0
2485,7500000.0
2486,1000000.0
2487,7541062.9170638705
2488,4500000.0
2489,3400000.0
2490,8500000.0
2491,13100000.0
2492,7500000.0
2493,12000000.0
2494,7900000.0
2495,13400000.0
2496,2800000.0
2497,7859999.999999999
2498,8200000.0
2499,12000000.0
2500,7000000.0
2501,6800000.0
2502,9400000.0
2503,5500000.0
2504,6350000.0
2505,2600000.0
2506,3900000.0
2507,10400000.0
2508,7300000.0
2509,3900000.0
2510,7780000.0
2511,7000000.0
2512,7859999.999999999
2513,9000000.0
2514,3600000.0
2515,6000000.0
2516,10600000.0
2517,7000000.0
2518,8700000.0
2519,11500000.0
2520,8000000.0
2521,6450000.0
2522,5000000.0
2523,7541062.9170638705
2524,6450000.0
2525,7500000.0
2526,8500000.0
2527,4620000.0
2528,7500000.0
2529,8000000.0
2530,6950000.0
2531,6500000.0
2532,2600000.0
2533,9000000.0
2534,11200000.000000002
2535,6500000.0
2536,7209999.999999999
2537,7000000.0
2538,3000000.0
2539,7780000.0
2540,12500000.0
2541,8350000.0
2542,8570000.0
2543,4500000.0
2544,14900000.0
2545,14000000.0
2546,6600000.0
2547,8000000.0
2548,3600000.0
2549,6520000.0
2550,7500000.0
2551,12000000.0
2552,8500000.0
2553,4620000.0
2554,10400000.0
2555,7500000.0
2556,12000000.0
2557,8000000.0
2558,7400000.0
2559,3400000.0
2560,12000000.0
2561,8030000.0
2562,3700000.0
2563,4500000.0
2564,5500000.0
2565,1300000.0
2566,14700000.0
2567,6500000.0
2568,13100000.0
2569,9000000.0
2570,7541062.9170638705
2571,6500000.0
2572,4200000.0
2573,6300000.0
2574,5500000.0
2575,10600000.0
2576,14900000.0
2577,5900000.0
2578,8000000.0
2579,6500000.0
2580,8500000.0
2581,7600000.0
2582,6500000.0
2583,8000000.0
2584,14000000.0
2585,9070000.0
2586,6450000.0
2587,11200000.000000002
2588,8800000.0
2589,9500000.0
2590,9000000.0
2591,5200000.0
2592,12000000.0
2593,6300000.0
2594,7780000.0
2595,10200000.0
2596,5800000.0
2597,13100000.0
2598,8220000.0
2599,4000000.0
2600,12600000.0
2601,7500000.0
2602,4800000.0
2603,4000000.0
2604,5500000.0
2605,3800000.0
2606,2800000.0
2607,6520000.0
2608,12000000.0
2609,11500000.0
2610,6000000.0
2611,3200000.0
2612,9700000.0
2613,6260000.0
2614,7000000.0
2615,3500000.0
2616,4000000.0
2617,12600000.0
2618,7541062.9170638705
2619,7800000.0
2620,10600000.0
2621,2800000.0
2622,4880000.0
2623,8570000.0
2624,8570000.0
2625,4000000.0
2626,8500000.0
2627,4500000.0
2628,7541062.9170638705
2629,13000000.0
2630,6000000.0
2631,7670000.0
2632,5850000.0
2633,10000000.0
2634,10000000.0
2635,5500000.0
2636,5280000.0
2637,8570000.0
2638,6400000.0
2639,5220000.0
2640,7000000.0
2641,14900000.0
2642,6500000.0
2643,7500000.0
2644,8030000.0
2645,9750000.0
2646,4000000.0
2647,4500000.0
2648,4750000.0
2649,4100000.0
2650,4400000.0
2651,13100000.0
2652,7859999.999999999
2653,5500000.0
2654,12000000.0
2655,6000000.0
2656,3800000.0
2657,8570000.0
2658,6450000.0
2659,5600000.0
2660,14700000.0
2661,12800000.0
2662,6520000.0
2663,4200000.0
2664,7500000.0
2665,10400000.0
2666,11000000.0
2667,6400000.0
2668,2980000.0
2669,14500000.0
2670,9500000.0
2671,5800000.0
2672,7500000.0
2673,9070000.0
2674,4620000.0
2675,5990000.0
2676,5100000.0
2677,7200000.0
2678,7000000.0
2679,5200000.0
2680,4400000.0
2681,6200000.0
2682,6100000.0
2683,12800000.0
2684,7000000.0
2685,7000000.0
2686,7200000.0
2687,4000000.0
2688,8200000.0
2689,4900000.0
2690,7550000.0
2691,3050000.0
2692,8030000.0
2693,11000000.0
2694,10400000.0
2695,7209999.999999999
2696,7209999.999999999
2697,13500000.0
2698,4620000.0
2699,14900000.0
2700,7541062.9170638705
2701,11200000.000000002
2702,9240000.0
2703,6000000.0
2704,6000000.0
2705,3000000.0
2706,4800000.0
2707,3500000.0
2708,7800000.0
2709,14700000.0
2710,6500000.0
2711,8200000.0
2712,12500000.0
2713,7290000.000000001
2714,4000000.0
2715,10200000.0
2716,3300000.0
2717,9500000.0
2718,6500000.0
2719,4500000.0
2720,8500000.0
2721,14700000.0
2722,6500000.0
2723,5300000.0
2724,12800000.0
2725,3700000.0
2726,4200000.0
2727,7290000.000000001
2728,6500000.0
2729,4620000.0
2730,7000000.0
2731,5240000.0
2732,12500000.0
2733,6520000.0
2734,5650000.0
2735,4000000.0
2736,5400000.0
2737,4100000.0
2738,8570000.0
2739,11600000.0
2740,12000000.0
2741,11200000.000000002
2742,3800000.0
2743,7209999.999999999
2744,10900000.0
2745,3900000.0
2746,12600000.0
2747,2800000.0
2748,8500000.0
2749,6300000.0
2750,13100000.0
2751,4100000.0
2752,4000000.0
2753,7600000.0
2754,2600000.0
2755,10400000.0
2756,4600000.0
2757,8200000.0
2758,990000.0
2759,2860000.0
2760,12800000.0
2761,4500000.0
2762,7000000.0
2763,3000000.0
2764,8200000.0
2765,6000000.0
2766,2580000.0
2767,5500000.0
2768,12000000.0
2769,10500000.0
2770,10600000.0
2771,3370000.0000000005
2772,6840000.000000001
2773,5000000.0
2774,5500000.0
2775,4800000.0
2776,11500000.0
2777,12000000.0
2778,8220000.0
2779,3000000.0
2780,9700000.0
2781,5200000.0
2782,12600000.0
2783,5000000.0
2784,10600000.0
2785,14400000.0
2786,5680000.0
2787,14900000.0
2788,10000000.0
2789,8570000.0
2790,6000000.0
2791,7000000.0
2792,4000000.0
2793,13000000.0
2794,9000000.0
2795,11500000.0
2796,13500000.0
2797,7500000.0
2798,9070000.0
2799,8500000.0
2800,4700000.0
2801,6700000.0
2802,13000000.0
2803,6850000.0
2804,8030000.0
2805,9070000.0
2806,8500000.0
2807,4200000.0
2808,5730000.0
2809,8030000.0
2810,6450000.0
2811,4620000.0
2812,6000000.0
2813,12500000.0
2814,3500000.0
2815,12800000.0
2816,7780000.0
2817,8500000.0
2818,6950000.0
2819,5500000.0
2820,7500000.0
2821,8220000.0
2822,8570000.0
2823,7400000.0
2824,5890000.0
2825,7290000.000000001
2826,7780000.0
2827,10400000.0
2828,2870000.0
2829,13000000.0
2830,12600000.0
2831,3000000.0
2832,5120000.0
2833,10400000.0
2834,5000000.0
2835,13100000.0
2836,8030000.0
2837,10000000.0
2838,6500000.0
2839,6890000.000000001
2840,6520000.0
2841,6000000.0
2842,3500000.0
2843,7000000.0
2844,7780000.0
2845,6800000.0
2846,8300000.0
2847,6180000.0
2848,5570000.0
2849,10000000.0
2850,6450000.0
2851,7209999.999999999
2852,6000000.0
2853,6500000.0
2854,5300000.0
2855,6100000.0
2856,14700000.0
2857,12600000.0
2858,7209999.999999999
2859,8220000.0
2860,8220000.0
2861,4200000.0
2862,12000000.0
2863,4240000.0
2864,3400000.0
2865,7780000.0
2866,7290000.000000001
2867,10400000.0
2868,4620000.0
2869,12000000.0
2870,11500000.0
2871,9500000.0
2872,6600000.0
2873,7000000.0
2874,8220000.0
2875,6000000.0
2876,8030000.0
2877,9500000.0
2878,8900000.0
2879,5000000.0
2880,4620000.0
2881,10300000.0
2882,9500000.0
2883,3500000.0
2884,6300000.0
2885,11500000.0
2886,6300000.0
2887,11000000.0
2888,3200000.0
2889,5600000.0
2890,4500000.0
2891,3600000.0
2892,7541062.9170638705
2893,10600000.0
2894,4000000.0
2895,4500000.0
2896,4950000.0
2897,5300000.0
2898,3800000.0
2899,3700000.0
2900,11200000.000000002
2901,8000000.0
2902,6000000.0
2903,12900000.0
2904,2800000.0
2905,5500000.0
2906,6500000.0
2907,8500000.0
2908,6000000.0
2909,7500000.0
2910,7000000.0
2911,3400000.0
2912,4500000.0
2913,6370000.0
2914,6300000.0
2915,6390000.0
2916,6000000.0
2917,1600000.0
2918,5000000.0
2919,10400000.0
2920,12600000.0
2921,9500000.0
2922,4100000.0
2923,7541062.9170638705
2924,9070000.0
2925,8500000.0
2926,7780000.0
2927,9070000.0
2928,6700000.0
2929,5200000.0
2930,200000.0
2931,14000000.0
2932,12800000.0
2933,3150000.0
2934,14700000.0
2935,11100000.000000002
2936,8000000.0
2937,4200000.0
2938,2700000.0
2939,4000000.0
2940,7500000.0
2941,14900000.0
2942,8220000.0
2943,3510000.0
2944,3700000.0
2945,5000000.0
2946,8030000.0
2947,7209999.999999999
2948,4900000.0
2949,2700000.0
2950,4000000.0
2951,6200000.0
2952,6520000.0
2953,13000000.0
2954,9000000.0
2955,5850000.0
2956,7500000.0
2957,5500000.0
2958,7209999.999999999
2959,3900000.0
2960,8030000.0
2961,3600000.0
2962,5100000.0
2963,6000000.0
2964,4500000.0
2965,10000000.0
2966,4000000.0
2967,5700000.0
2968,4000000.0
2969,4000000.0
2970,14700000.0
2971,9800000.0
2972,9600000.0
2973,8700000.0
2974,3279999.9999999995
2975,3550000.0
2976,6950000.0
2977,8500000.0
2978,5500000.0
2979,6450000.0
2980,4200000.0
2981,12800000.0
2982,7500000.0
2983,10400000.0
2984,7859999.999999999
2985,7000000.0
2986,11500000.0
2987,6000000.0
2988,4600000.0
2989,8220000.0
2990,14700000.0
2991,7859999.999999999
2992,4620000.0
2993,7500000.0
2994,6500000.0
2995,8800000.0
2996,14900000.0
2997,7541062.9170638705
2998,8500000.0
2999,7500000.0
3000,5800000.0
3001,14900000.0
3002,12800000.0
3003,7780000.0
3004,1700000.0
3005,11000000.0
3006,4300000.0
3007,5800000.0
3008,4420000.0
3009,13500000.0
3010,8800000.0
3011,6800000.0
3012,4500000.0
3013,11500000.0
3014,5500000.0
3015,4600000.0
3016,8220000.0
3017,12600000.0
3018,11000000.0
3019,4800000.0
3020,8000000.0
3021,5500000.0
3022,10500000.0
3023,3500000.0
3024,10600000.0
3025,10100000.0
3026,12500000.0
3027,5000000.0
3028,3610000.0
3029,7000000.0
3030,3800000.0
3031,6450000.0
3032,4200000.0
3033,3600000.0
3034,4300000.0
3035,12500000.0
3036,14500000.0
3037,10500000.0
3038,3800000.0
3039,12500000.0
3040,13100000.0
3041,8570000.0
3042,6520000.0
3043,7209999.999999999
3044,4800000.0
3045,6400000.0
3046,8030000.0
3047,11200000.000000002
3048,4200000.0
3049,8220000.0
3050,8200000.0
3051,13100000.0
3052,5940000.0
3053,11000000.0
3054,9070000.0
3055,8220000.0
3056,12000000.0
3057,11000000.0
3058,12600000.0
3059,8700000.0
3060,11000000.0
3061,12000000.0
3062,10000000.0
3063,2500000.0
3064,13000000.0
3065,4500000.0
3066,14500000.0
3067,4400000.0
3068,10600000.0
3069,5200000.0
3070,4500000.0
3071,7059999.999999999
3072,6950000.0
3073,7780000.0
3074,7780000.0
3075,7740000.000000001
3076,8500000.0
3077,6450000.0
3078,11000000.0
3079,6500000.0
3080,6520000.0
3081,7541062.9170638705
3082,9480000.0
3083,6450000.0
3084,3200000.0
3085,2000000.0
3086,8000000.0
3087,4720000.0
3088,4620000.0
3089,9600000.0
3090,6500000.0
3091,5500000.0
3092,7541062.9170638705
3093,3200000.0
3094,11500000.0
3095,3000000.0
3096,10000000.0
3097,5700000.0
3098,12000000.0
3099,8500000.0
3100,14900000.0
3101,5600000.0
3102,6000000.0
3103,4500000.0
3104,3300000.0
3105,4500000.0
3106,8000000.0
3107,8030000.0
3108,13000000.0
3109,11500000.0
3110,7780000.0
3111,14900000.0
3112,7700000.0
3113,9900000.0
3114,8030000.0
3115,13799999.999999998
3116,8570000.0
3117,5100000.0
3118,6500000.0
3119,3900000.0
3120,5500000.0
3121,14000000.0
3122,4000000.0
3123,2800000.0
3124,8700000.0
3125,3500000.0
3126,12000000.0
3127,8220000.0
3128,14700000.0
3129,11200000.000000002
3130,12000000.0
3131,13600000.000000002
3132,5500000.0
3133,5350000.0
3134,4480000.0
3135,9500000.0
3136,14000000.0
3137,7859999.999999999
3138,4000000.0
3139,6500000.0
3140,6200000.0
3141,10400000.0
3142,1800000.0
3143,8209999.999999999
3144,6200000.0
3145,6000000.0
3146,6450000.0
3147,4000000.0
